,Quad,Labels,Angle,OTR8,OTR9,OTR40,OTR41,OTR42,OTR43
5234,QM3,DY,-5.2e-05,2.07e-22,2.57e-22,-2.25e-08,0.001757896,-2.10E-08,0.001727602
5235,QM3,DY,-5.18e-05,2.07e-22,2.57e-22,-2.25e-08,0.001751122,-2.10E-08,0.001720944
5236,QM3,DY,-5.16e-05,2.07e-22,2.57e-22,-2.25e-08,0.001744348,-2.10E-08,0.001714287
5237,QM3,DY,-5.14e-05,2.07e-22,2.57e-22,-2.25e-08,0.001737574,-2.10E-08,0.001707629
5238,QM3,DY,-5.12e-05,2.07e-22,2.57e-22,-2.25e-08,0.0017308,-2.10E-08,0.001700972
5239,QM3,DY,-5.1e-05,2.07e-22,2.57e-22,-2.25e-08,0.001724025,-2.10E-08,0.001694315
5240,QM3,DY,-5.08e-05,2.07e-22,2.57e-22,-2.25e-08,0.001717251,-2.10E-08,0.001687657
5241,QM3,DY,-5.06e-05,2.07e-22,2.57e-22,-2.25e-08,0.001710477,-2.10E-08,0.001681
5242,QM3,DY,-5.04e-05,2.07e-22,2.57e-22,-2.25e-08,0.001703703,-2.10E-08,0.001674342
5243,QM3,DY,-5.02e-05,2.07e-22,2.57e-22,-2.25e-08,0.001696929,-2.10E-08,0.001667685
5244,QM3,DY,-4.99e-05,2.07e-22,2.57e-22,-2.25e-08,0.001690155,-2.10E-08,0.001661027
5245,QM3,DY,-4.97e-05,2.07e-22,2.57e-22,-2.25e-08,0.00168338,-2.10E-08,0.00165437
5246,QM3,DY,-4.95e-05,2.07e-22,2.57e-22,-2.25e-08,0.001676606,-2.10E-08,0.001647713
5247,QM3,DY,-4.93e-05,2.07e-22,2.57e-22,-2.25e-08,0.001669832,-2.10E-08,0.001641055
5248,QM3,DY,-4.91e-05,2.07e-22,2.57e-22,-2.25e-08,0.001663058,-2.10E-08,0.001634398
5249,QM3,DY,-4.89e-05,2.07e-22,2.57e-22,-2.25e-08,0.001656284,-2.10E-08,0.00162774
5250,QM3,DY,-4.87e-05,2.07e-22,2.57e-22,-2.25e-08,0.00164951,-2.10E-08,0.001621083
5251,QM3,DY,-4.85e-05,2.07e-22,2.57e-22,-2.25e-08,0.001642735,-2.10E-08,0.001614425
5252,QM3,DY,-4.83e-05,2.07e-22,2.57e-22,-2.25e-08,0.001635961,-2.10E-08,0.001607768
5253,QM3,DY,-4.81e-05,2.07e-22,2.57e-22,-2.25e-08,0.001629187,-2.10E-08,0.001601111
5254,QM3,DY,-4.79e-05,2.07e-22,2.57e-22,-2.25e-08,0.001622413,-2.10E-08,0.001594453
5255,QM3,DY,-4.77e-05,2.07e-22,2.57e-22,-2.25e-08,0.001615639,-2.10E-08,0.001587796
5256,QM3,DY,-4.75e-05,2.07e-22,2.57e-22,-2.25e-08,0.001608865,-2.10E-08,0.001581138
5257,QM3,DY,-4.73e-05,2.07e-22,2.57e-22,-2.25e-08,0.00160209,-2.10E-08,0.001574481
5258,QM3,DY,-4.71e-05,2.07e-22,2.57e-22,-2.25e-08,0.001595316,-2.10E-08,0.001567824
5259,QM3,DY,-4.69e-05,2.07e-22,2.57e-22,-2.25e-08,0.001588542,-2.10E-08,0.001561166
5260,QM3,DY,-4.67e-05,2.07e-22,2.57e-22,-2.25e-08,0.001581768,-2.10E-08,0.001554509
5261,QM3,DY,-4.65e-05,2.07e-22,2.57e-22,-2.25e-08,0.001574994,-2.10E-08,0.001547851
5262,QM3,DY,-4.63e-05,2.07e-22,2.57e-22,-2.25e-08,0.00156822,-2.10E-08,0.001541194
5263,QM3,DY,-4.61e-05,2.07e-22,2.57e-22,-2.25e-08,0.001561445,-2.10E-08,0.001534536
5264,QM3,DY,-4.59e-05,2.07e-22,2.57e-22,-2.25e-08,0.001554671,-2.10E-08,0.001527879
5265,QM3,DY,-4.57e-05,2.07e-22,2.57e-22,-2.25e-08,0.001547897,-2.10E-08,0.001521222
5266,QM3,DY,-4.55e-05,2.07e-22,2.57e-22,-2.25e-08,0.001541123,-2.10E-08,0.001514564
5267,QM3,DY,-4.53e-05,2.07e-22,2.57e-22,-2.25e-08,0.001534349,-2.10E-08,0.001507907
5268,QM3,DY,-4.51e-05,2.07e-22,2.57e-22,-2.25e-08,0.001527575,-2.10E-08,0.001501249
5269,QM3,DY,-4.49e-05,2.07e-22,2.57e-22,-2.25e-08,0.0015208,-2.10E-08,0.001494592
5270,QM3,DY,-4.47e-05,2.07e-22,2.57e-22,-2.25e-08,0.001514026,-2.10E-08,0.001487934
5271,QM3,DY,-4.45e-05,2.07e-22,2.57e-22,-2.25e-08,0.001507252,-2.10E-08,0.001481277
5272,QM3,DY,-4.43e-05,2.07e-22,2.57e-22,-2.25e-08,0.001500478,-2.10E-08,0.00147462
5273,QM3,DY,-4.41e-05,2.07e-22,2.57e-22,-2.25e-08,0.001493704,-2.10E-08,0.001467962
5274,QM3,DY,-4.39e-05,2.07e-22,2.57e-22,-2.25e-08,0.00148693,-2.10E-08,0.001461305
5275,QM3,DY,-4.37e-05,2.07e-22,2.57e-22,-2.25e-08,0.001480155,-2.10E-08,0.001454647
5276,QM3,DY,-4.35e-05,2.07e-22,2.57e-22,-2.25e-08,0.001473381,-2.10E-08,0.00144799
5277,QM3,DY,-4.33e-05,2.07e-22,2.57e-22,-2.25e-08,0.001466607,-2.10E-08,0.001441332
5278,QM3,DY,-4.31e-05,2.07e-22,2.57e-22,-2.25e-08,0.001459833,-2.10E-08,0.001434675
5279,QM3,DY,-4.29e-05,2.07e-22,2.57e-22,-2.25e-08,0.001453059,-2.10E-08,0.001428018
5280,QM3,DY,-4.27e-05,2.07e-22,2.57e-22,-2.25e-08,0.001446285,-2.10E-08,0.00142136
5281,QM3,DY,-4.25e-05,2.07e-22,2.57e-22,-2.25e-08,0.00143951,-2.10E-08,0.001414703
5282,QM3,DY,-4.23e-05,2.07e-22,2.57e-22,-2.25e-08,0.001432736,-2.10E-08,0.001408045
5283,QM3,DY,-4.21e-05,2.07e-22,2.57e-22,-2.25e-08,0.001425962,-2.10E-08,0.001401388
5284,QM3,DY,-4.19e-05,2.07e-22,2.57e-22,-2.25e-08,0.001419188,-2.10E-08,0.00139473
5285,QM3,DY,-4.17e-05,2.07e-22,2.57e-22,-2.25e-08,0.001412414,-2.10E-08,0.001388073
5286,QM3,DY,-4.15e-05,2.07e-22,2.57e-22,-2.25e-08,0.00140564,-2.10E-08,0.001381416
5287,QM3,DY,-4.13e-05,2.07e-22,2.57e-22,-2.25e-08,0.001398865,-2.10E-08,0.001374758
5288,QM3,DY,-4.11e-05,2.07e-22,2.57e-22,-2.25e-08,0.001392091,-2.10E-08,0.001368101
5289,QM3,DY,-4.09e-05,2.07e-22,2.57e-22,-2.25e-08,0.001385317,-2.10E-08,0.001361443
5290,QM3,DY,-4.07e-05,2.07e-22,2.57e-22,-2.25e-08,0.001378543,-2.10E-08,0.001354786
5291,QM3,DY,-4.05e-05,2.07e-22,2.57e-22,-2.25e-08,0.001371769,-2.10E-08,0.001348129
5292,QM3,DY,-4.03e-05,2.07e-22,2.57e-22,-2.25e-08,0.001364995,-2.10E-08,0.001341471
5293,QM3,DY,-4.01e-05,2.07e-22,2.57e-22,-2.25e-08,0.00135822,-2.10E-08,0.001334814
5294,QM3,DY,-3.99e-05,2.07e-22,2.57e-22,-2.25e-08,0.001351446,-2.10E-08,0.001328156
5295,QM3,DY,-3.97e-05,2.07e-22,2.57e-22,-2.25e-08,0.001344672,-2.10E-08,0.001321499
5296,QM3,DY,-3.95e-05,2.07e-22,2.57e-22,-2.25e-08,0.001337898,-2.10E-08,0.001314841
5297,QM3,DY,-3.93e-05,2.07e-22,2.57e-22,-2.25e-08,0.001331124,-2.10E-08,0.001308184
5298,QM3,DY,-3.91e-05,2.07e-22,2.57e-22,-2.25e-08,0.00132435,-2.10E-08,0.001301527
5299,QM3,DY,-3.89e-05,2.07e-22,2.57e-22,-2.25e-08,0.001317575,-2.10E-08,0.001294869
5300,QM3,DY,-3.87e-05,2.07e-22,2.57e-22,-2.25e-08,0.001310801,-2.10E-08,0.001288212
5301,QM3,DY,-3.85e-05,2.07e-22,2.57e-22,-2.25e-08,0.001304027,-2.10E-08,0.001281554
5302,QM3,DY,-3.83e-05,2.07e-22,2.57e-22,-2.25e-08,0.001297253,-2.10E-08,0.001274897
5303,QM3,DY,-3.81e-05,2.07e-22,2.57e-22,-2.25e-08,0.001290479,-2.10E-08,0.001268239
5304,QM3,DY,-3.79e-05,2.07e-22,2.57e-22,-2.25e-08,0.001283705,-2.10E-08,0.001261582
5305,QM3,DY,-3.77e-05,2.07e-22,2.57e-22,-2.25e-08,0.00127693,-2.10E-08,0.001254925
5306,QM3,DY,-3.75e-05,2.07e-22,2.57e-22,-2.25e-08,0.001270156,-2.10E-08,0.001248267
5307,QM3,DY,-3.73e-05,2.07e-22,2.57e-22,-2.25e-08,0.001263382,-2.10E-08,0.00124161
5308,QM3,DY,-3.71e-05,2.07e-22,2.57e-22,-2.25e-08,0.001256608,-2.10E-08,0.001234952
5309,QM3,DY,-3.69e-05,2.07e-22,2.57e-22,-2.25e-08,0.001249834,-2.10E-08,0.001228295
5310,QM3,DY,-3.67e-05,2.07e-22,2.57e-22,-2.25e-08,0.00124306,-2.10E-08,0.001221637
5311,QM3,DY,-3.65e-05,2.07e-22,2.57e-22,-2.25e-08,0.001236285,-2.10E-08,0.00121498
5312,QM3,DY,-3.63e-05,2.07e-22,2.57e-22,-2.25e-08,0.001229511,-2.10E-08,0.001208323
5313,QM3,DY,-3.61e-05,2.07e-22,2.57e-22,-2.25e-08,0.001222737,-2.10E-08,0.001201665
5314,QM3,DY,-3.59e-05,2.07e-22,2.57e-22,-2.25e-08,0.001215963,-2.10E-08,0.001195008
5315,QM3,DY,-3.57e-05,2.07e-22,2.57e-22,-2.25e-08,0.001209189,-2.10E-08,0.00118835
5316,QM3,DY,-3.55e-05,2.07e-22,2.57e-22,-2.25e-08,0.001202415,-2.10E-08,0.001181693
5317,QM3,DY,-3.53e-05,2.07e-22,2.57e-22,-2.25e-08,0.00119564,-2.10E-08,0.001175035
5318,QM3,DY,-3.51e-05,2.07e-22,2.57e-22,-2.25e-08,0.001188866,-2.10E-08,0.001168378
5319,QM3,DY,-3.49e-05,2.07e-22,2.57e-22,-2.25e-08,0.001182092,-2.10E-08,0.001161721
5320,QM3,DY,-3.47e-05,2.07e-22,2.57e-22,-2.25e-08,0.001175318,-2.10E-08,0.001155063
5321,QM3,DY,-3.45e-05,2.07e-22,2.57e-22,-2.25e-08,0.001168544,-2.10E-08,0.001148406
5322,QM3,DY,-3.43e-05,2.07e-22,2.57e-22,-2.25e-08,0.00116177,-2.10E-08,0.001141748
5323,QM3,DY,-3.41e-05,2.07e-22,2.57e-22,-2.25e-08,0.001154995,-2.10E-08,0.001135091
5324,QM3,DY,-3.39e-05,2.07e-22,2.57e-22,-2.25e-08,0.001148221,-2.10E-08,0.001128433
5325,QM3,DY,-3.37e-05,2.07e-22,2.57e-22,-2.25e-08,0.001141447,-2.10E-08,0.001121776
5326,QM3,DY,-3.35e-05,2.07e-22,2.57e-22,-2.25e-08,0.001134673,-2.10E-08,0.001115119
5327,QM3,DY,-3.33e-05,2.07e-22,2.57e-22,-2.25e-08,0.001127899,-2.10E-08,0.001108461
5328,QM3,DY,-3.31e-05,2.07e-22,2.57e-22,-2.25e-08,0.001121125,-2.10E-08,0.001101804
5329,QM3,DY,-3.29e-05,2.07e-22,2.57e-22,-2.25e-08,0.00111435,-2.10E-08,0.001095146
5330,QM3,DY,-3.27e-05,2.07e-22,2.57e-22,-2.25e-08,0.001107576,-2.10E-08,0.001088489
5331,QM3,DY,-3.25e-05,2.07e-22,2.57e-22,-2.25e-08,0.001100802,-2.10E-08,0.001081832
5332,QM3,DY,-3.23e-05,2.07e-22,2.57e-22,-2.25e-08,0.001094028,-2.10E-08,0.001075174
5333,QM3,DY,-3.21e-05,2.07e-22,2.57e-22,-2.25e-08,0.001087254,-2.10E-08,0.001068517
5334,QM3,DY,-3.19e-05,2.07e-22,2.57e-22,-2.25e-08,0.00108048,-2.10E-08,0.001061859
5335,QM3,DY,-3.17e-05,2.07e-22,2.57e-22,-2.25e-08,0.001073705,-2.10E-08,0.001055202
5336,QM3,DY,-3.15e-05,2.07e-22,2.57e-22,-2.25e-08,0.001066931,-2.10E-08,0.001048544
5337,QM3,DY,-3.13e-05,2.07e-22,2.57e-22,-2.25e-08,0.001060157,-2.10E-08,0.001041887
5338,QM3,DY,-3.11e-05,2.07e-22,2.57e-22,-2.25e-08,0.001053383,-2.10E-08,0.00103523
5339,QM3,DY,-3.09e-05,2.07e-22,2.57e-22,-2.25e-08,0.001046609,-2.10E-08,0.001028572
5340,QM3,DY,-3.07e-05,2.07e-22,2.57e-22,-2.25e-08,0.001039835,-2.10E-08,0.001021915
5341,QM3,DY,-3.05e-05,2.07e-22,2.57e-22,-2.25e-08,0.00103306,-2.10E-08,0.001015257
5342,QM3,DY,-3.03e-05,2.07e-22,2.57e-22,-2.25e-08,0.001026286,-2.10E-08,0.0010086
5343,QM3,DY,-3.01e-05,2.07e-22,2.57e-22,-2.25e-08,0.001019512,-2.10E-08,0.001001942
5344,QM3,DY,-2.99e-05,2.07e-22,2.57e-22,-2.25e-08,0.001012738,-2.10E-08,0.000995285
5345,QM3,DY,-2.97e-05,2.07e-22,2.57e-22,-2.25e-08,0.001005964,-2.10E-08,0.000988628
5346,QM3,DY,-2.95e-05,2.07e-22,2.57e-22,-2.25e-08,0.00099919,-2.10E-08,0.00098197
5347,QM3,DY,-2.93e-05,2.07e-22,2.57e-22,-2.25e-08,0.000992415,-2.10E-08,0.000975313
5348,QM3,DY,-2.91e-05,2.07e-22,2.57e-22,-2.25e-08,0.000985641,-2.10E-08,0.000968655
5349,QM3,DY,-2.89e-05,2.07e-22,2.57e-22,-2.25e-08,0.000978867,-2.10E-08,0.000961998
5350,QM3,DY,-2.87e-05,2.07e-22,2.57e-22,-2.25e-08,0.000972093,-2.10E-08,0.00095534
5351,QM3,DY,-2.85e-05,2.07e-22,2.57e-22,-2.25e-08,0.000965319,-2.10E-08,0.000948683
5352,QM3,DY,-2.83e-05,2.07e-22,2.57e-22,-2.25e-08,0.000958545,-2.10E-08,0.000942026
5353,QM3,DY,-2.81e-05,2.07e-22,2.57e-22,-2.25e-08,0.00095177,-2.10E-08,0.000935368
5354,QM3,DY,-2.79e-05,2.07e-22,2.57e-22,-2.25e-08,0.000944996,-2.10E-08,0.000928711
5355,QM3,DY,-2.77e-05,2.07e-22,2.57e-22,-2.25e-08,0.000938222,-2.10E-08,0.000922053
5356,QM3,DY,-2.75e-05,2.07e-22,2.57e-22,-2.25e-08,0.000931448,-2.10E-08,0.000915396
5357,QM3,DY,-2.73e-05,2.07e-22,2.57e-22,-2.25e-08,0.000924674,-2.10E-08,0.000908738
5358,QM3,DY,-2.71e-05,2.07e-22,2.57e-22,-2.25e-08,0.0009179,-2.10E-08,0.000902081
5359,QM3,DY,-2.69e-05,2.07e-22,2.57e-22,-2.25e-08,0.000911125,-2.10E-08,0.000895424
5360,QM3,DY,-2.67e-05,2.07e-22,2.57e-22,-2.25e-08,0.000904351,-2.10E-08,0.000888766
5361,QM3,DY,-2.65e-05,2.07e-22,2.57e-22,-2.25e-08,0.000897577,-2.10E-08,0.000882109
5362,QM3,DY,-2.63e-05,2.07e-22,2.57e-22,-2.25e-08,0.000890803,-2.10E-08,0.000875451
5363,QM3,DY,-2.61e-05,2.07e-22,2.57e-22,-2.25e-08,0.000884029,-2.10E-08,0.000868794
5364,QM3,DY,-2.59e-05,2.07e-22,2.57e-22,-2.25e-08,0.000877255,-2.10E-08,0.000862137
5365,QM3,DY,-2.57e-05,2.07e-22,2.57e-22,-2.25e-08,0.00087048,-2.10E-08,0.000855479
5366,QM3,DY,-2.55e-05,2.07e-22,2.57e-22,-2.25e-08,0.000863706,-2.10E-08,0.000848822
5367,QM3,DY,-2.53e-05,2.07e-22,2.57e-22,-2.25e-08,0.000856932,-2.10E-08,0.000842164
5368,QM3,DY,-2.51e-05,2.07e-22,2.57e-22,-2.25e-08,0.000850158,-2.10E-08,0.000835507
5369,QM3,DY,-2.49e-05,2.07e-22,2.57e-22,-2.25e-08,0.000843384,-2.10E-08,0.000828849
5370,QM3,DY,-2.47e-05,2.07e-22,2.57e-22,-2.25e-08,0.00083661,-2.10E-08,0.000822192
5371,QM3,DY,-2.45e-05,2.07e-22,2.57e-22,-2.25e-08,0.000829835,-2.10E-08,0.000815535
5372,QM3,DY,-2.43e-05,2.07e-22,2.57e-22,-2.25e-08,0.000823061,-2.10E-08,0.000808877
5373,QM3,DY,-2.41e-05,2.07e-22,2.57e-22,-2.25e-08,0.000816287,-2.10E-08,0.00080222
5374,QM3,DY,-2.39e-05,2.07e-22,2.57e-22,-2.25e-08,0.000809513,-2.10E-08,0.000795562
5375,QM3,DY,-2.37e-05,2.07e-22,2.57e-22,-2.25e-08,0.000802739,-2.10E-08,0.000788905
5376,QM3,DY,-2.35e-05,2.07e-22,2.57e-22,-2.25e-08,0.000795965,-2.10E-08,0.000782247
5377,QM3,DY,-2.33e-05,2.07e-22,2.57e-22,-2.25e-08,0.00078919,-2.10E-08,0.00077559
5378,QM3,DY,-2.31e-05,2.07e-22,2.57e-22,-2.25e-08,0.000782416,-2.10E-08,0.000768933
5379,QM3,DY,-2.29e-05,2.07e-22,2.57e-22,-2.25e-08,0.000775642,-2.10E-08,0.000762275
5380,QM3,DY,-2.27e-05,2.07e-22,2.57e-22,-2.25e-08,0.000768868,-2.10E-08,0.000755618
5381,QM3,DY,-2.25e-05,2.07e-22,2.57e-22,-2.25e-08,0.000762094,-2.10E-08,0.00074896
5382,QM3,DY,-2.23e-05,2.07e-22,2.57e-22,-2.25e-08,0.00075532,-2.10E-08,0.000742303
5383,QM3,DY,-2.21e-05,2.07e-22,2.57e-22,-2.25e-08,0.000748545,-2.10E-08,0.000735645
5384,QM3,DY,-2.19e-05,2.07e-22,2.57e-22,-2.25e-08,0.000741771,-2.10E-08,0.000728988
5385,QM3,DY,-2.17e-05,2.07e-22,2.57e-22,-2.25e-08,0.000734997,-2.10E-08,0.000722331
5386,QM3,DY,-2.15e-05,2.07e-22,2.57e-22,-2.25e-08,0.000728223,-2.10E-08,0.000715673
5387,QM3,DY,-2.13e-05,2.07e-22,2.57e-22,-2.25e-08,0.000721449,-2.10E-08,0.000709016
5388,QM3,DY,-2.11e-05,2.07e-22,2.57e-22,-2.25e-08,0.000714675,-2.10E-08,0.000702358
5389,QM3,DY,-2.09e-05,2.07e-22,2.57e-22,-2.25e-08,0.0007079,-2.10E-08,0.000695701
5390,QM3,DY,-2.07e-05,2.07e-22,2.57e-22,-2.25e-08,0.000701126,-2.10E-08,0.000689043
5391,QM3,DY,-2.05e-05,2.07e-22,2.57e-22,-2.25e-08,0.000694352,-2.10E-08,0.000682386
5392,QM3,DY,-2.03e-05,2.07e-22,2.57e-22,-2.25e-08,0.000687578,-2.10E-08,0.000675729
5393,QM3,DY,-2.01e-05,2.07e-22,2.57e-22,-2.25e-08,0.000680804,-2.10E-08,0.000669071
5394,QM3,DY,-1.99e-05,2.07e-22,2.57e-22,-2.25e-08,0.00067403,-2.10E-08,0.000662414
5395,QM3,DY,-1.97e-05,2.07e-22,2.57e-22,-2.25e-08,0.000667255,-2.10E-08,0.000655756
5396,QM3,DY,-1.95e-05,2.07e-22,2.57e-22,-2.25e-08,0.000660481,-2.10E-08,0.000649099
5397,QM3,DY,-1.93e-05,2.07e-22,2.57e-22,-2.25e-08,0.000653707,-2.10E-08,0.000642441
5398,QM3,DY,-1.91e-05,2.07e-22,2.57e-22,-2.25e-08,0.000646933,-2.10E-08,0.000635784
5399,QM3,DY,-1.89e-05,2.07e-22,2.57e-22,-2.25e-08,0.000640159,-2.10E-08,0.000629127
5400,QM3,DY,-1.87e-05,2.07e-22,2.57e-22,-2.25e-08,0.000633385,-2.10E-08,0.000622469
5401,QM3,DY,-1.85e-05,2.07e-22,2.57e-22,-2.25e-08,0.00062661,-2.10E-08,0.000615812
5402,QM3,DY,-1.83e-05,2.07e-22,2.57e-22,-2.25e-08,0.000619836,-2.10E-08,0.000609154
5403,QM3,DY,-1.81e-05,2.07e-22,2.57e-22,-2.25e-08,0.000613062,-2.10E-08,0.000602497
5404,QM3,DY,-1.79e-05,2.07e-22,2.57e-22,-2.25e-08,0.000606288,-2.10E-08,0.00059584
5405,QM3,DY,-1.77e-05,2.07e-22,2.57e-22,-2.25e-08,0.000599514,-2.10E-08,0.000589182
5406,QM3,DY,-1.75e-05,2.07e-22,2.57e-22,-2.25e-08,0.00059274,-2.10E-08,0.000582525
5407,QM3,DY,-1.73e-05,2.07e-22,2.57e-22,-2.25e-08,0.000585965,-2.10E-08,0.000575867
5408,QM3,DY,-1.71e-05,2.07e-22,2.57e-22,-2.25e-08,0.000579191,-2.10E-08,0.00056921
5409,QM3,DY,-1.69e-05,2.07e-22,2.57e-22,-2.25e-08,0.000572417,-2.10E-08,0.000562552
5410,QM3,DY,-1.67e-05,2.07e-22,2.57e-22,-2.25e-08,0.000565643,-2.10E-08,0.000555895
5411,QM3,DY,-1.65e-05,2.07e-22,2.57e-22,-2.25e-08,0.000558869,-2.10E-08,0.000549238
5412,QM3,DY,-1.63e-05,2.07e-22,2.57e-22,-2.25e-08,0.000552095,-2.10E-08,0.00054258
5413,QM3,DY,-1.61e-05,2.07e-22,2.57e-22,-2.25e-08,0.00054532,-2.10E-08,0.000535923
5414,QM3,DY,-1.59e-05,2.07e-22,2.57e-22,-2.25e-08,0.000538546,-2.10E-08,0.000529265
5415,QM3,DY,-1.57e-05,2.07e-22,2.57e-22,-2.25e-08,0.000531772,-2.10E-08,0.000522608
5416,QM3,DY,-1.55e-05,2.07e-22,2.57e-22,-2.25e-08,0.000524998,-2.10E-08,0.00051595
5417,QM3,DY,-1.53e-05,2.07e-22,2.57e-22,-2.25e-08,0.000518224,-2.10E-08,0.000509293
5418,QM3,DY,-1.51e-05,2.07e-22,2.57e-22,-2.25e-08,0.00051145,-2.10E-08,0.000502636
5419,QM3,DY,-1.49e-05,2.07e-22,2.57e-22,-2.25e-08,0.000504675,-2.10E-08,0.000495978
5420,QM3,DY,-1.47e-05,2.07e-22,2.57e-22,-2.25e-08,0.000497901,-2.10E-08,0.000489321
5421,QM3,DY,-1.45e-05,2.07e-22,2.57e-22,-2.25e-08,0.000491127,-2.10E-08,0.000482663
5422,QM3,DY,-1.43e-05,2.07e-22,2.57e-22,-2.25e-08,0.000484353,-2.10E-08,0.000476006
5423,QM3,DY,-1.41e-05,2.07e-22,2.57e-22,-2.25e-08,0.000477579,-2.10E-08,0.000469348
5424,QM3,DY,-1.39e-05,2.07e-22,2.57e-22,-2.25e-08,0.000470805,-2.10E-08,0.000462691
5425,QM3,DY,-1.37e-05,2.07e-22,2.57e-22,-2.25e-08,0.00046403,-2.10E-08,0.000456034
5426,QM3,DY,-1.35e-05,2.07e-22,2.57e-22,-2.25e-08,0.000457256,-2.10E-08,0.000449376
5427,QM3,DY,-1.33e-05,2.07e-22,2.57e-22,-2.25e-08,0.000450482,-2.10E-08,0.000442719
5428,QM3,DY,-1.31e-05,2.07e-22,2.57e-22,-2.25e-08,0.000443708,-2.10E-08,0.000436061
5429,QM3,DY,-1.29e-05,2.07e-22,2.57e-22,-2.25e-08,0.000436934,-2.10E-08,0.000429404
5430,QM3,DY,-1.27e-05,2.07e-22,2.57e-22,-2.25e-08,0.00043016,-2.10E-08,0.000422746
5431,QM3,DY,-1.25e-05,2.07e-22,2.57e-22,-2.25e-08,0.000423385,-2.10E-08,0.000416089
5432,QM3,DY,-1.23e-05,2.07e-22,2.57e-22,-2.25e-08,0.000416611,-2.10E-08,0.000409432
5433,QM3,DY,-1.21e-05,2.07e-22,2.57e-22,-2.25e-08,0.000409837,-2.10E-08,0.000402774
5434,QM3,DY,-1.19e-05,2.07e-22,2.57e-22,-2.25e-08,0.000403063,-2.10E-08,0.000396117
5435,QM3,DY,-1.17e-05,2.07e-22,2.57e-22,-2.25e-08,0.000396289,-2.10E-08,0.000389459
5436,QM3,DY,-1.15e-05,2.07e-22,2.57e-22,-2.25e-08,0.000389515,-2.10E-08,0.000382802
5437,QM3,DY,-1.13e-05,2.07e-22,2.57e-22,-2.25e-08,0.00038274,-2.10E-08,0.000376144
5438,QM3,DY,-1.11e-05,2.07e-22,2.57e-22,-2.25e-08,0.000375966,-2.10E-08,0.000369487
5439,QM3,DY,-1.09e-05,2.07e-22,2.57e-22,-2.25e-08,0.000369192,-2.10E-08,0.00036283
5440,QM3,DY,-1.07e-05,2.07e-22,2.57e-22,-2.25e-08,0.000362418,-2.10E-08,0.000356172
5441,QM3,DY,-1.05e-05,2.07e-22,2.57e-22,-2.25e-08,0.000355644,-2.10E-08,0.000349515
5442,QM3,DY,-1.03e-05,2.07e-22,2.57e-22,-2.25e-08,0.00034887,-2.10E-08,0.000342857
5443,QM3,DY,-1.01e-05,2.07e-22,2.57e-22,-2.25e-08,0.000342095,-2.10E-08,0.0003362
5444,QM3,DY,-9.91e-06,2.07e-22,2.57e-22,-2.25e-08,0.000335321,-2.10E-08,0.000329543
5445,QM3,DY,-9.71e-06,2.07e-22,2.57e-22,-2.25e-08,0.000328547,-2.10E-08,0.000322885
5446,QM3,DY,-9.51e-06,2.07e-22,2.57e-22,-2.25e-08,0.000321773,-2.10E-08,0.000316228
5447,QM3,DY,-9.31e-06,2.07e-22,2.57e-22,-2.25e-08,0.000314999,-2.10E-08,0.00030957
5448,QM3,DY,-9.11e-06,2.07e-22,2.57e-22,-2.25e-08,0.000308225,-2.10E-08,0.000302913
5449,QM3,DY,-8.91e-06,2.07e-22,2.57e-22,-2.25e-08,0.00030145,-2.10E-08,0.000296255
5450,QM3,DY,-8.71e-06,2.07e-22,2.57e-22,-2.25e-08,0.000294676,-2.10E-08,0.000289598
5451,QM3,DY,-8.51e-06,2.07e-22,2.57e-22,-2.25e-08,0.000287902,-2.10E-08,0.000282941
5452,QM3,DY,-8.31e-06,2.07e-22,2.57e-22,-2.25e-08,0.000281128,-2.10E-08,0.000276283
5453,QM3,DY,-8.11e-06,2.07e-22,2.57e-22,-2.25e-08,0.000274354,-2.10E-08,0.000269626
5454,QM3,DY,-7.91e-06,2.07e-22,2.57e-22,-2.25e-08,0.00026758,-2.10E-08,0.000262968
5455,QM3,DY,-7.71e-06,2.07e-22,2.57e-22,-2.25e-08,0.000260805,-2.10E-08,0.000256311
5456,QM3,DY,-7.51e-06,2.07e-22,2.57e-22,-2.25e-08,0.000254031,-2.10E-08,0.000249653
5457,QM3,DY,-7.31e-06,2.07e-22,2.57e-22,-2.25e-08,0.000247257,-2.10E-08,0.000242996
5458,QM3,DY,-7.11e-06,2.07e-22,2.57e-22,-2.25e-08,0.000240483,-2.10E-08,0.000236339
5459,QM3,DY,-6.91e-06,2.07e-22,2.57e-22,-2.25e-08,0.000233709,-2.10E-08,0.000229681
5460,QM3,DY,-6.71e-06,2.07e-22,2.57e-22,-2.25e-08,0.000226935,-2.10E-08,0.000223024
5461,QM3,DY,-6.51e-06,2.07e-22,2.57e-22,-2.25e-08,0.00022016,-2.10E-08,0.000216366
5462,QM3,DY,-6.31e-06,2.07e-22,2.57e-22,-2.25e-08,0.000213386,-2.10E-08,0.000209709
5463,QM3,DY,-6.11e-06,2.07e-22,2.57e-22,-2.25e-08,0.000206612,-2.10E-08,0.000203051
5464,QM3,DY,-5.91e-06,2.07e-22,2.57e-22,-2.25e-08,0.000199838,-2.10E-08,0.000196394
5465,QM3,DY,-5.71e-06,2.07e-22,2.57e-22,-2.25e-08,0.000193064,-2.10E-08,0.000189737
