,betax_in,betay_in,angleb1,angleb2,angleb3,angleb4,divergence,emittence,centroid
5367,5.7598,4.5713,0.0010035353535353536,-0.0010176767676767678,-0.0010176767676767678,0.0010035353535353536,1.9919608999999998e-06,3.932454558169139e-09,3.939898184652158e-05
5368,5.7598,4.5713,0.0010035353535353536,-0.0010186868686868687,-0.0010186868686868687,0.0010035353535353536,1.9883544e-06,3.888476044350317e-09,0.0001023303498893
5369,5.7598,4.5713,0.0010035353535353536,-0.0010196969696969697,-0.0010196969696969697,0.0010035353535353536,1.9881642e-06,3.93971029434875e-09,0.0001616606445012
5370,5.7598,4.5713,0.0010035353535353536,-0.0010207070707070709,-0.0010207070707070709,0.0010035353535353536,1.995358e-06,3.925362270926391e-09,9.215896032184226e-05
5371,5.7598,4.5713,0.0010035353535353536,-0.0010217171717171718,-0.0010217171717171718,0.0010035353535353536,1.9866603e-06,3.920282255796773e-09,0.0001517717377421
5372,5.7598,4.5713,0.0010035353535353536,-0.0010227272727272728,-0.0010227272727272728,0.0010035353535353536,1.9874073e-06,3.909456462160107e-09,0.0001385881846984
5373,5.7598,4.5713,0.0010035353535353536,-0.0010237373737373738,-0.0010237373737373738,0.0010035353535353536,1.9919608999999998e-06,3.932454558169139e-09,3.939898184652158e-05
5374,5.7598,4.5713,0.0010035353535353536,-0.001024747474747475,-0.001024747474747475,0.0010035353535353536,1.9977652e-06,3.9935584527720484e-09,0.0001383044613424
5375,5.7598,4.5713,0.0010035353535353536,-0.001025757575757576,-0.001025757575757576,0.0010035353535353536,1.9907795000000002e-06,4.078006358682348e-09,8.584274914492606e-05
5376,5.7598,4.5713,0.0010035353535353536,-0.0010267676767676769,-0.0010267676767676769,0.0010035353535353536,1.9925635e-06,4.189980283081591e-09,6.936270650840188e-05
5377,5.7598,4.5713,0.0010035353535353536,-0.0010277777777777778,-0.0010277777777777778,0.0010035353535353536,1.9917835e-06,4.160341078177967e-09,7.595609622485799e-05
5378,5.7598,4.5713,0.0010035353535353536,-0.0010287878787878788,-0.0010287878787878788,0.0010035353535353536,1.9915236e-06,4.157432802334999e-09,4.629077509912127e-05
5379,5.7598,4.5713,0.0010035353535353536,-0.00102979797979798,-0.00102979797979798,0.0010035353535353536,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
5380,5.7598,4.5713,0.0010035353535353536,-0.001030808080808081,-0.001030808080808081,0.0010035353535353536,1.9915577e-06,4.033041873697571e-09,1.4946402855653873e-07
5381,5.7598,4.5713,0.0010035353535353536,-0.001031818181818182,-0.001031818181818182,0.0010035353535353536,1.992959e-06,3.929401424851885e-09,7.2377168621653e-05
5382,5.7598,4.5713,0.0010035353535353536,-0.0010328282828282829,-0.0010328282828282829,0.0010035353535353536,1.9970311e-06,3.9413165054421655e-09,0.0001053443355295
5383,5.7598,4.5713,0.0010035353535353536,-0.0010338383838383839,-0.0010338383838383839,0.0010035353535353536,1.9923025e-06,4.200436500620187e-09,7.265895385805329e-05
5384,5.7598,4.5713,0.0010035353535353536,-0.001034848484848485,-0.001034848484848485,0.0010035353535353536,1.9881642e-06,3.93971029434875e-09,0.0001616606445012
5385,5.7598,4.5713,0.0010035353535353536,-0.001035858585858586,-0.001035858585858586,0.0010035353535353536,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
5386,5.7598,4.5713,0.0010035353535353536,-0.001036868686868687,-0.001036868686868687,0.0010035353535353536,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
5387,5.7598,4.5713,0.0010035353535353536,-0.001037878787878788,-0.001037878787878788,0.0010035353535353536,1.9924555e-06,4.173987311940312e-09,6.277308714554751e-05
5388,5.7598,4.5713,0.0010035353535353536,-0.001038888888888889,-0.001038888888888889,0.0010035353535353536,1.992959e-06,3.929401424851885e-09,7.2377168621653e-05
5389,5.7598,4.5713,0.0010035353535353536,-0.00103989898989899,-0.00103989898989899,0.0010035353535353536,1.9881874e-06,3.874101334029103e-09,0.000112218785482
5390,5.7598,4.5713,0.0010035353535353536,-0.001040909090909091,-0.001040909090909091,0.0010035353535353536,1.9922116e-06,4.15720286868249e-09,5.617879128961685e-05
5391,5.7598,4.5713,0.0010035353535353536,-0.001041919191919192,-0.001041919191919192,0.0010035353535353536,1.9876494e-06,3.8482117664103514e-09,0.0001155158902068
5392,5.7598,4.5713,0.0010035353535353536,-0.001042929292929293,-0.001042929292929293,0.0010035353535353536,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
5393,5.7598,4.5713,0.0010035353535353536,-0.0010439393939393941,-0.0010439393939393941,0.0010035353535353536,1.9970081e-06,3.962119688412811e-09,0.0001152328685718
5394,5.7598,4.5713,0.0010035353535353536,-0.0010449494949494951,-0.0010449494949494951,0.0010035353535353536,1.994812e-06,3.930089369298513e-09,8.886186892707067e-05
5395,5.7598,4.5713,0.0010035353535353536,-0.001045959595959596,-0.001045959595959596,0.0010035353535353536,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
5396,5.7598,4.5713,0.0010035353535353536,-0.001046969696969697,-0.001046969696969697,0.0010035353535353536,1.9897584e-06,3.963978607179601e-09,9.573614857796268e-05
5397,5.7598,4.5713,0.0010035353535353536,-0.0010479797979797982,-0.0010479797979797982,0.0010035353535353536,1.9914685e-06,4.129153395638103e-09,7.925073165365228e-05
5398,5.7598,4.5713,0.0010035353535353536,-0.0010489898989898992,-0.0010489898989898992,0.0010035353535353536,1.9970011e-06,3.959663470704753e-09,0.0001119369590643
5399,5.7598,4.5713,0.0010035353535353536,-0.0010500000000000002,-0.0010500000000000002,0.0010035353535353536,1.9886604e-06,3.897448879128566e-09,9.90359380174934e-05
5400,5.7598,4.5713,0.0010045454545454546,-0.00095,-0.00095,0.0010045454545454546,1.9970531e-06,3.961602947152152e-09,0.0001185270703791
5401,5.7598,4.5713,0.0010045454545454546,-0.000951010101010101,-0.000951010101010101,0.0010045454545454546,1.9987631999999997e-06,4.0011165895228366e-09,0.0001481998779723
5402,5.7598,4.5713,0.0010045454545454546,-0.000952020202020202,-0.000952020202020202,0.0010045454545454546,1.995649e-06,3.924114091620207e-09,9.54558467277776e-05
5403,5.7598,4.5713,0.0010045454545454546,-0.000953030303030303,-0.000953030303030303,0.0010045454545454546,1.9970311e-06,3.9413165054421655e-09,0.0001053443355295
5404,5.7598,4.5713,0.0010045454545454546,-0.0009540404040404041,-0.0009540404040404041,0.0010045454545454546,1.9884914e-06,3.8937046121838015e-09,0.0001056266502839
5405,5.7598,4.5713,0.0010045454545454546,-0.000955050505050505,-0.000955050505050505,0.0010045454545454546,1.9925635e-06,4.189980283081591e-09,6.936270650840188e-05
5406,5.7598,4.5713,0.0010045454545454546,-0.0009560606060606061,-0.0009560606060606061,0.0010045454545454546,1.9915577e-06,4.033041873697571e-09,1.4946402855653873e-07
5407,5.7598,4.5713,0.0010045454545454546,-0.0009570707070707071,-0.0009570707070707071,0.0010045454545454546,1.9910348e-06,3.9973328405326254e-09,9.73939460617493e-06
5408,5.7598,4.5713,0.0010045454545454546,-0.000958080808080808,-0.000958080808080808,0.0010045454545454546,1.9911698e-06,3.923410299858762e-09,3.611225624361796e-05
5409,5.7598,4.5713,0.0010045454545454546,-0.0009590909090909091,-0.0009590909090909091,0.0010045454545454546,1.9875143000000002e-06,3.925078442977355e-09,0.0001550677690092
5410,5.7598,4.5713,0.0010045454545454546,-0.0009601010101010101,-0.0009601010101010101,0.0010045454545454546,1.995649e-06,3.924114091620207e-09,9.54558467277776e-05
5411,5.7598,4.5713,0.0010045454545454546,-0.0009611111111111112,-0.0009611111111111112,0.0010045454545454546,1.995649e-06,3.924114091620207e-09,9.54558467277776e-05
5412,5.7598,4.5713,0.0010045454545454546,-0.0009621212121212121,-0.0009621212121212121,0.0010045454545454546,1.9935499e-06,3.916937158349997e-09,6.248673506245217e-05
5413,5.7598,4.5713,0.0010045454545454546,-0.0009631313131313132,-0.0009631313131313132,0.0010045454545454546,1.9870013000000003e-06,3.8903451649620665e-09,0.0001418847698227
5414,5.7598,4.5713,0.0010045454545454546,-0.0009641414141414142,-0.0009641414141414142,0.0010045454545454546,1.9970531e-06,3.961602947152152e-09,0.0001185270703791
5415,5.7598,4.5713,0.0010045454545454546,-0.0009651515151515152,-0.0009651515151515152,0.0010045454545454546,1.9881642e-06,3.93971029434875e-09,0.0001616606445012
5416,5.7598,4.5713,0.0010045454545454546,-0.0009661616161616162,-0.0009661616161616162,0.0010045454545454546,1.9873683e-06,3.88950147118886e-09,0.0001319878610403
5417,5.7598,4.5713,0.0010045454545454546,-0.0009671717171717172,-0.0009671717171717172,0.0010045454545454546,1.9911058e-06,3.9666793428266695e-09,1.962887021628353e-05
5418,5.7598,4.5713,0.0010045454545454546,-0.0009681818181818182,-0.0009681818181818182,0.0010045454545454546,1.9911827e-06,4.099664842419246e-09,1.3334573479404276e-05
5419,5.7598,4.5713,0.0010045454545454546,-0.0009691919191919192,-0.0009691919191919192,0.0010045454545454546,1.9919839e-06,3.927890920607291e-09,4.269652704334373e-05
5420,5.7598,4.5713,0.0010045454545454546,-0.0009702020202020203,-0.0009702020202020203,0.0010045454545454546,1.9909147999999998e-06,3.944176443937152e-09,2.622147707236068e-05
5421,5.7598,4.5713,0.0010045454545454546,-0.0009712121212121212,-0.0009712121212121212,0.0010045454545454546,1.9909095e-06,4.096229306065603e-09,8.254642926178719e-05
5422,5.7598,4.5713,0.0010045454545454546,-0.0009722222222222223,-0.0009722222222222223,0.0010045454545454546,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
5423,5.7598,4.5713,0.0010045454545454546,-0.0009732323232323233,-0.0009732323232323233,0.0010045454545454546,1.9877024e-06,3.8666981727444755e-09,0.0001188020561136
5424,5.7598,4.5713,0.0010045454545454546,-0.0009742424242424242,-0.0009742424242424242,0.0010045454545454546,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
5425,5.7598,4.5713,0.0010045454545454546,-0.0009752525252525253,-0.0009752525252525253,0.0010045454545454546,1.9875143000000002e-06,3.925078442977355e-09,0.0001550677690092
5426,5.7598,4.5713,0.0010045454545454546,-0.0009762626262626263,-0.0009762626262626263,0.0010045454545454546,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
5427,5.7598,4.5713,0.0010045454545454546,-0.0009772727272727272,-0.0009772727272727272,0.0010045454545454546,1.9881874e-06,3.874101334029103e-09,0.000112218785482
5428,5.7598,4.5713,0.0010045454545454546,-0.0009782828282828284,-0.0009782828282828284,0.0010045454545454546,1.9911748e-06,3.982778124441061e-09,1.6332274377580307e-05
5429,5.7598,4.5713,0.0010045454545454546,-0.0009792929292929294,-0.0009792929292929294,0.0010045454545454546,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
5430,5.7598,4.5713,0.0010045454545454546,-0.0009803030303030303,-0.0009803030303030303,0.0010045454545454546,1.9909977e-06,4.117780923534832e-09,1.9927595514453597e-05
5431,5.7598,4.5713,0.0010045454545454546,-0.0009813131313131313,-0.0009813131313131313,0.0010045454545454546,1.9974741e-06,3.9749954391510624e-09,0.0001350083195245
5432,5.7598,4.5713,0.0010045454545454546,-0.0009823232323232323,-0.0009823232323232323,0.0010045454545454546,1.9915577e-06,4.033041873697571e-09,1.4946402855653873e-07
5433,5.7598,4.5713,0.0010045454545454546,-0.0009833333333333335,-0.0009833333333333335,0.0010045454545454546,1.9970531e-06,3.961602947152152e-09,0.0001185270703791
5434,5.7598,4.5713,0.0010045454545454546,-0.0009843434343434344,-0.0009843434343434344,0.0010045454545454546,1.9935318999999997e-06,3.910595975614935e-09,6.578366375367982e-05
5435,5.7598,4.5713,0.0010045454545454546,-0.0009853535353535354,-0.0009853535353535354,0.0010045454545454546,1.9913807e-06,4.119271388825685e-09,1.6630981648531852e-05
5436,5.7598,4.5713,0.0010045454545454546,-0.0009863636363636363,-0.0009863636363636363,0.0010045454545454546,1.9977652e-06,3.9935584527720484e-09,0.0001383044613424
5437,5.7598,4.5713,0.0010045454545454546,-0.0009873737373737375,-0.0009873737373737375,0.0010045454545454546,1.9917736e-06,4.161026227651265e-09,4.2994542501730525e-05
5438,5.7598,4.5713,0.0010045454545454546,-0.0009883838383838385,-0.0009883838383838385,0.0010045454545454546,1.9922116e-06,4.15720286868249e-09,5.617879128961685e-05
5439,5.7598,4.5713,0.0010045454545454546,-0.0009893939393939395,-0.0009893939393939395,0.0010045454545454546,1.9974871e-06,3.978718597656196e-09,0.0001284161191373
5440,5.7598,4.5713,0.0010045454545454546,-0.0009904040404040404,-0.0009904040404040404,0.0010045454545454546,1.9909095e-06,4.096229306065603e-09,8.254642926178719e-05
5441,5.7598,4.5713,0.0010045454545454546,-0.0009914141414141414,-0.0009914141414141414,0.0010045454545454546,1.9875614e-06,3.864765420062932e-09,0.0001220992909893
5442,5.7598,4.5713,0.0010045454545454546,-0.0009924242424242426,-0.0009924242424242426,0.0010045454545454546,1.9978992e-06,3.996655876703556e-09,0.0001416008918045
5443,5.7598,4.5713,0.0010045454545454546,-0.0009934343434343435,-0.0009934343434343435,0.0010045454545454546,1.9913755999999997e-06,4.157116297967472e-09,5.288326150331669e-05
5444,5.7598,4.5713,0.0010045454545454546,-0.0009944444444444445,-0.0009944444444444445,0.0010045454545454546,1.9910788e-06,4.008022039821881e-09,6.441888377197046e-06
5445,5.7598,4.5713,0.0010045454545454546,-0.0009954545454545455,-0.0009954545454545455,0.0010045454545454546,1.9928705e-06,4.191640320143038e-09,6.606662988421376e-05
5446,5.7598,4.5713,0.0010045454545454546,-0.0009964646464646464,-0.0009964646464646464,0.0010045454545454546,1.9991382e-06,4.001427763557242e-09,0.0001514983811397
5447,5.7598,4.5713,0.0010045454545454546,-0.0009974747474747476,-0.0009974747474747476,0.0010045454545454546,1.9919839e-06,3.927890920607291e-09,4.269652704334373e-05
5448,5.7598,4.5713,0.0010045454545454546,-0.0009984848484848486,-0.0009984848484848486,0.0010045454545454546,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
5449,5.7598,4.5713,0.0010045454545454546,-0.0009994949494949495,-0.0009994949494949495,0.0010045454545454546,1.9935499e-06,3.916937158349997e-09,6.248673506245217e-05
5450,5.7598,4.5713,0.0010045454545454546,-0.0010005050505050505,-0.0010005050505050505,0.0010045454545454546,1.9923389e-06,3.892231135136648e-09,4.929937301721243e-05
5451,5.7598,4.5713,0.0010045454545454546,-0.0010015151515151517,-0.0010015151515151517,0.0010045454545454546,1.9974741e-06,3.9749954391510624e-09,0.0001350083195245
5452,5.7598,4.5713,0.0010045454545454546,-0.0010025252525252526,-0.0010025252525252526,0.0010045454545454546,1.9923389e-06,3.892231135136648e-09,4.929937301721243e-05
5453,5.7598,4.5713,0.0010045454545454546,-0.0010035353535353536,-0.0010035353535353536,0.0010045454545454546,1.9908767e-06,4.119923463154169e-09,2.322342371576656e-05
5454,5.7598,4.5713,0.0010045454545454546,-0.0010045454545454546,-0.0010045454545454546,0.0010045454545454546,1.9913676e-06,4.154206097597626e-09,4.958713113489415e-05
5455,5.7598,4.5713,0.0010045454545454546,-0.0010055555555555555,-0.0010055555555555555,0.0010045454545454546,1.9911698e-06,3.923410299858762e-09,3.611225624361796e-05
5456,5.7598,4.5713,0.0010045454545454546,-0.0010065656565656567,-0.0010065656565656567,0.0010045454545454546,1.99653e-06,3.941665579456475e-09,0.0001020485461404
5457,5.7598,4.5713,0.0010045454545454546,-0.0010075757575757577,-0.0010075757575757577,0.0010045454545454546,1.9986532e-06,3.973970214035142e-09,0.0001580886727818
5458,5.7598,4.5713,0.0010045454545454546,-0.0010085858585858587,-0.0010085858585858587,0.0010045454545454546,1.9867233e-06,3.882951529546863e-09,0.0001484771121273
5459,5.7598,4.5713,0.0010045454545454546,-0.0010095959595959596,-0.0010095959595959596,0.0010045454545454546,1.9907526e-06,4.138405171381058e-09,3.6409251244461816e-05
5460,5.7598,4.5713,0.0010045454545454546,-0.0010106060606060608,-0.0010106060606060608,0.0010045454545454546,1.9874073e-06,3.909456462160107e-09,0.0001385881846984
5461,5.7598,4.5713,0.0010045454545454546,-0.0010116161616161618,-0.0010116161616161618,0.0010045454545454546,1.9866603e-06,3.920282255796773e-09,0.0001517717377421
5462,5.7598,4.5713,0.0010045454545454546,-0.0010126262626262627,-0.0010126262626262627,0.0010045454545454546,1.9909266e-06,4.13067490534061e-09,2.981599508653242e-05
5463,5.7598,4.5713,0.0010045454545454546,-0.0010136363636363637,-0.0010136363636363637,0.0010045454545454546,1.9928549000000003e-06,3.898799998225544e-09,5.259595390710892e-05
5464,5.7598,4.5713,0.0010045454545454546,-0.0010146464646464647,-0.0010146464646464647,0.0010045454545454546,1.9877024e-06,3.8666981727444755e-09,0.0001188020561136
5465,5.7598,4.5713,0.0010045454545454546,-0.0010156565656565658,-0.0010156565656565658,0.0010045454545454546,1.9884914e-06,3.8937046121838015e-09,0.0001056266502839
5466,5.7598,4.5713,0.0010045454545454546,-0.0010166666666666668,-0.0010166666666666668,0.0010045454545454546,1.9970601e-06,3.940479508749066e-09,0.0001086404114156
5467,5.7598,4.5713,0.0010045454545454546,-0.0010176767676767678,-0.0010176767676767678,0.0010045454545454546,1.9909266e-06,4.13067490534061e-09,2.981599508653242e-05
5468,5.7598,4.5713,0.0010045454545454546,-0.0010186868686868687,-0.0010186868686868687,0.0010045454545454546,1.9884914e-06,3.8937046121838015e-09,0.0001056266502839
5469,5.7598,4.5713,0.0010045454545454546,-0.0010196969696969697,-0.0010196969696969697,0.0010045454545454546,1.9877382e-06,3.928153946455588e-09,0.0001649560742686
5470,5.7598,4.5713,0.0010045454545454546,-0.0010207070707070709,-0.0010207070707070709,0.0010045454545454546,1.9908117e-06,4.119753434754291e-09,2.6518975164250605e-05
5471,5.7598,4.5713,0.0010045454545454546,-0.0010217171717171718,-0.0010217171717171718,0.0010045454545454546,1.9915577e-06,4.033041873697571e-09,1.4946402855653873e-07
5472,5.7598,4.5713,0.0010045454545454546,-0.0010227272727272728,-0.0010227272727272728,0.0010045454545454546,1.9910138e-06,3.955192316389541e-09,2.2925485505005456e-05
5473,5.7598,4.5713,0.0010045454545454546,-0.0010237373737373738,-0.0010237373737373738,0.0010045454545454546,1.9922976e-06,4.158495298853626e-09,5.947660869679704e-05
5474,5.7598,4.5713,0.0010045454545454546,-0.001024747474747475,-0.001024747474747475,0.0010045454545454546,1.9874073e-06,3.909456462160107e-09,0.0001385881846984
5475,5.7598,4.5713,0.0010045454545454546,-0.001025757575757576,-0.001025757575757576,0.0010045454545454546,1.9935318999999997e-06,3.910595975614935e-09,6.578366375367982e-05
5476,5.7598,4.5713,0.0010045454545454546,-0.0010267676767676769,-0.0010267676767676769,0.0010045454545454546,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
5477,5.7598,4.5713,0.0010045454545454546,-0.0010277777777777778,-0.0010277777777777778,0.0010045454545454546,1.9874073e-06,3.909456462160107e-09,0.0001385881846984
5478,5.7598,4.5713,0.0010045454545454546,-0.0010287878787878788,-0.0010287878787878788,0.0010045454545454546,1.994484e-06,3.9312235622130784e-09,8.556489461166456e-05
5479,5.7598,4.5713,0.0010045454545454546,-0.00102979797979798,-0.00102979797979798,0.0010045454545454546,1.992959e-06,3.929401424851885e-09,7.2377168621653e-05
5480,5.7598,4.5713,0.0010045454545454546,-0.001030808080808081,-0.001030808080808081,0.0010045454545454546,1.9877024e-06,3.8666981727444755e-09,0.0001188020561136
5481,5.7598,4.5713,0.0010045454545454546,-0.001031818181818182,-0.001031818181818182,0.0010045454545454546,1.9883544e-06,3.888476044350317e-09,0.0001023303498893
5482,5.7598,4.5713,0.0010045454545454546,-0.0010328282828282829,-0.0010328282828282829,0.0010045454545454546,1.9911827e-06,4.099664842419246e-09,1.3334573479404276e-05
5483,5.7598,4.5713,0.0010045454545454546,-0.0010338383838383839,-0.0010338383838383839,0.0010045454545454546,1.9877024e-06,3.8666981727444755e-09,0.0001188020561136
5484,5.7598,4.5713,0.0010045454545454546,-0.001034848484848485,-0.001034848484848485,0.0010045454545454546,1.9870684e-06,3.8588631460878785e-09,0.0001253960629508
5485,5.7598,4.5713,0.0010045454545454546,-0.001035858585858586,-0.001035858585858586,0.0010045454545454546,1.9867233e-06,3.882951529546863e-09,0.0001484771121273
5486,5.7598,4.5713,0.0010045454545454546,-0.001036868686868687,-0.001036868686868687,0.0010045454545454546,1.9923025e-06,4.200436500620187e-09,7.265895385805329e-05
5487,5.7598,4.5713,0.0010045454545454546,-0.001037878787878788,-0.001037878787878788,0.0010045454545454546,1.9924555e-06,4.173987311940312e-09,6.277308714554751e-05
5488,5.7598,4.5713,0.0010045454545454546,-0.001038888888888889,-0.001038888888888889,0.0010045454545454546,1.9974741e-06,3.9749954391510624e-09,0.0001350083195245
5489,5.7598,4.5713,0.0010045454545454546,-0.00103989898989899,-0.00103989898989899,0.0010045454545454546,1.9909147999999998e-06,3.944176443937152e-09,2.622147707236068e-05
5490,5.7598,4.5713,0.0010045454545454546,-0.001040909090909091,-0.001040909090909091,0.0010045454545454546,1.9914685e-06,4.129153395638103e-09,7.925073165365228e-05
5491,5.7598,4.5713,0.0010045454545454546,-0.001041919191919192,-0.001041919191919192,0.0010045454545454546,1.9881874e-06,3.874101334029103e-09,0.000112218785482
5492,5.7598,4.5713,0.0010045454545454546,-0.001042929292929293,-0.001042929292929293,0.0010045454545454546,1.99653e-06,3.941665579456475e-09,0.0001020485461404
5493,5.7598,4.5713,0.0010045454545454546,-0.0010439393939393941,-0.0010439393939393941,0.0010045454545454546,1.9925635e-06,4.189980283081591e-09,6.936270650840188e-05
5494,5.7598,4.5713,0.0010045454545454546,-0.0010449494949494951,-0.0010449494949494951,0.0010045454545454546,1.9923025e-06,4.200436500620187e-09,7.265895385805329e-05
5495,5.7598,4.5713,0.0010045454545454546,-0.001045959595959596,-0.001045959595959596,0.0010045454545454546,1.9994712e-06,3.961723168365814e-09,0.0001613847445494
5496,5.7598,4.5713,0.0010045454545454546,-0.001046969696969697,-0.001046969696969697,0.0010045454545454546,1.9877382e-06,3.928153946455588e-09,0.0001649560742686
5497,5.7598,4.5713,0.0010045454545454546,-0.0010479797979797982,-0.0010479797979797982,0.0010045454545454546,1.9907696e-06,4.129860203349636e-09,3.311226314802385e-05
5498,5.7598,4.5713,0.0010045454545454546,-0.0010489898989898992,-0.0010489898989898992,0.0010045454545454546,1.9972961e-06,3.965465044633615e-09,0.0001251201807024
5499,5.7598,4.5713,0.0010045454545454546,-0.0010500000000000002,-0.0010500000000000002,0.0010045454545454546,1.9872563e-06,3.876096722185724e-09,0.0001352843122465
5500,5.7598,4.5713,0.0010055555555555555,-0.00095,-0.00095,0.0010055555555555555,1.9912617e-06,4.084686608099022e-09,6.741059796405638e-06
5501,5.7598,4.5713,0.0010055555555555555,-0.000951010101010101,-0.000951010101010101,0.0010055555555555555,1.9924555e-06,4.173987311940312e-09,6.277308714554751e-05
5502,5.7598,4.5713,0.0010055555555555555,-0.000952020202020202,-0.000952020202020202,0.0010055555555555555,1.9867233e-06,3.882951529546863e-09,0.0001484771121273
5503,5.7598,4.5713,0.0010055555555555555,-0.000953030303030303,-0.000953030303030303,0.0010055555555555555,1.9907795000000002e-06,4.078006358682348e-09,8.584274914492606e-05
5504,5.7598,4.5713,0.0010055555555555555,-0.0009540404040404041,-0.0009540404040404041,0.0010055555555555555,1.99653e-06,3.941665579456475e-09,0.0001020485461404
5505,5.7598,4.5713,0.0010055555555555555,-0.000955050505050505,-0.000955050505050505,0.0010055555555555555,1.9866603e-06,3.920282255796773e-09,0.0001517717377421
5506,5.7598,4.5713,0.0010055555555555555,-0.0009560606060606061,-0.0009560606060606061,0.0010055555555555555,1.99404e-06,3.926069966143348e-09,8.226849649775086e-05
5507,5.7598,4.5713,0.0010055555555555555,-0.0009570707070707071,-0.0009570707070707071,0.0010055555555555555,1.9935499e-06,3.916937158349997e-09,6.248673506245217e-05
5508,5.7598,4.5713,0.0010055555555555555,-0.000958080808080808,-0.000958080808080808,0.0010055555555555555,1.9913676e-06,4.154206097597626e-09,4.958713113489415e-05
5509,5.7598,4.5713,0.0010055555555555555,-0.0009590909090909091,-0.0009590909090909091,0.0010055555555555555,1.9914685e-06,4.129153395638103e-09,7.925073165365228e-05
5510,5.7598,4.5713,0.0010055555555555555,-0.0009601010101010101,-0.0009601010101010101,0.0010055555555555555,1.9933579e-06,3.925606554705151e-09,5.589129019847854e-05
5511,5.7598,4.5713,0.0010055555555555555,-0.0009611111111111112,-0.0009611111111111112,0.0010055555555555555,1.993788e-06,3.930220529856153e-09,7.897147312827228e-05
5512,5.7598,4.5713,0.0010055555555555555,-0.0009621212121212121,-0.0009621212121212121,0.0010055555555555555,1.9911748e-06,3.982778124441061e-09,1.6332274377580307e-05
5513,5.7598,4.5713,0.0010055555555555555,-0.0009631313131313132,-0.0009631313131313132,0.0010055555555555555,1.9914685e-06,4.129153395638103e-09,7.925073165365228e-05
5514,5.7598,4.5713,0.0010055555555555555,-0.0009641414141414142,-0.0009641414141414142,0.0010055555555555555,1.9935318999999997e-06,3.910595975614935e-09,6.578366375367982e-05
5515,5.7598,4.5713,0.0010055555555555555,-0.0009651515151515152,-0.0009651515151515152,0.0010055555555555555,1.9909095e-06,4.096229306065603e-09,8.254642926178719e-05
5516,5.7598,4.5713,0.0010055555555555555,-0.0009661616161616162,-0.0009661616161616162,0.0010055555555555555,1.9903195000000002e-06,4.051113150233141e-09,8.913886534546179e-05
5517,5.7598,4.5713,0.0010055555555555555,-0.0009671717171717172,-0.0009671717171717172,0.0010055555555555555,1.9914685e-06,4.129153395638103e-09,7.925073165365228e-05
5518,5.7598,4.5713,0.0010055555555555555,-0.0009681818181818182,-0.0009681818181818182,0.0010055555555555555,1.9936569e-06,3.932367884373875e-09,6.908048626680807e-05
5519,5.7598,4.5713,0.0010055555555555555,-0.0009691919191919192,-0.0009691919191919192,0.0010055555555555555,1.9867233e-06,3.882951529546863e-09,0.0001484771121273
5520,5.7598,4.5713,0.0010055555555555555,-0.0009702020202020203,-0.0009702020202020203,0.0010055555555555555,1.9909266e-06,4.13067490534061e-09,2.981599508653242e-05
5521,5.7598,4.5713,0.0010055555555555555,-0.0009712121212121212,-0.0009712121212121212,0.0010055555555555555,1.9917835e-06,4.160341078177967e-09,7.595609622485799e-05
5522,5.7598,4.5713,0.0010055555555555555,-0.0009722222222222223,-0.0009722222222222223,0.0010055555555555555,1.9928705e-06,4.191640320143038e-09,6.606662988421376e-05
5523,5.7598,4.5713,0.0010055555555555555,-0.0009732323232323233,-0.0009732323232323233,0.0010055555555555555,1.99653e-06,3.941665579456475e-09,0.0001020485461404
5524,5.7598,4.5713,0.0010055555555555555,-0.0009742424242424242,-0.0009742424242424242,0.0010055555555555555,1.9913755999999997e-06,4.157116297967472e-09,5.288326150331669e-05
5525,5.7598,4.5713,0.0010055555555555555,-0.0009752525252525253,-0.0009752525252525253,0.0010055555555555555,1.9909266e-06,4.13067490534061e-09,2.981599508653242e-05
5526,5.7598,4.5713,0.0010055555555555555,-0.0009762626262626263,-0.0009762626262626263,0.0010055555555555555,1.9881463e-06,3.936397912967355e-09,0.0001583644233183
5527,5.7598,4.5713,0.0010055555555555555,-0.0009772727272727272,-0.0009772727272727272,0.0010055555555555555,1.9908767e-06,4.119923463154169e-09,2.322342371576656e-05
5528,5.7598,4.5713,0.0010055555555555555,-0.0009782828282828284,-0.0009782828282828284,0.0010055555555555555,1.9870013000000003e-06,3.8903451649620665e-09,0.0001418847698227
5529,5.7598,4.5713,0.0010055555555555555,-0.0009792929292929294,-0.0009792929292929294,0.0010055555555555555,1.9970081e-06,3.962119688412811e-09,0.0001152328685718
5530,5.7598,4.5713,0.0010055555555555555,-0.0009803030303030303,-0.0009803030303030303,0.0010055555555555555,1.9881874e-06,3.874101334029103e-09,0.000112218785482
