s	betacx	betacy	alphacx	alphacy	etax	etay	enx	eny	duration
 2.416600e+00	 4.101382e+00	 4.111066e+00	-1.092301e+00	-5.979898e-01	 4.523134e-03	 1.637470e-05	 5.912422e-08	 4.000023e-08	 9.472052e-15
 2.417600e+00	 4.103566e+00	 4.112262e+00	-1.092836e+00	-5.983200e-01	 4.519300e-03	 1.638857e-05	 5.912422e-08	 4.000023e-08	 9.472057e-15
 2.418600e+00	 4.105752e+00	 4.113459e+00	-1.093370e+00	-5.986502e-01	 4.515466e-03	 1.640241e-05	 5.912422e-08	 4.000023e-08	 9.472063e-15
 2.419600e+00	 4.107938e+00	 4.114657e+00	-1.093905e+00	-5.989805e-01	 4.511632e-03	 1.641621e-05	 5.912422e-08	 4.000023e-08	 9.472068e-15
 2.420600e+00	 4.110126e+00	 4.115855e+00	-1.094439e+00	-5.993107e-01	 4.507799e-03	 1.642988e-05	 5.912422e-08	 4.000023e-08	 9.472074e-15
 2.421600e+00	 4.112315e+00	 4.117054e+00	-1.094974e+00	-5.996409e-01	 4.503965e-03	 1.644352e-05	 5.912422e-08	 4.000023e-08	 9.472079e-15
 2.422600e+00	 4.114504e+00	 4.118254e+00	-1.095509e+00	-5.999711e-01	 4.500132e-03	 1.645713e-05	 5.912422e-08	 4.000023e-08	 9.472085e-15
 2.423600e+00	 4.116695e+00	 4.119454e+00	-1.096043e+00	-6.003014e-01	 4.496298e-03	 1.647087e-05	 5.912422e-08	 4.000023e-08	 9.472090e-15
 2.424600e+00	 4.118887e+00	 4.120655e+00	-1.096578e+00	-6.006316e-01	 4.492465e-03	 1.648458e-05	 5.912422e-08	 4.000023e-08	 9.472096e-15
 2.425600e+00	 4.121080e+00	 4.121856e+00	-1.097113e+00	-6.009618e-01	 4.488631e-03	 1.649827e-05	 5.912422e-08	 4.000023e-08	 9.472102e-15
 2.426600e+00	 4.123274e+00	 4.123059e+00	-1.097647e+00	-6.012921e-01	 4.484798e-03	 1.651192e-05	 5.912422e-08	 4.000023e-08	 9.472107e-15
 2.427600e+00	 4.125470e+00	 4.124261e+00	-1.098182e+00	-6.016223e-01	 4.480965e-03	 1.652564e-05	 5.912422e-08	 4.000023e-08	 9.472113e-15
 2.428600e+00	 4.127666e+00	 4.125465e+00	-1.098717e+00	-6.019525e-01	 4.477132e-03	 1.653933e-05	 5.912422e-08	 4.000023e-08	 9.472118e-15
 2.429600e+00	 4.129863e+00	 4.126669e+00	-1.099251e+00	-6.022827e-01	 4.473299e-03	 1.655298e-05	 5.912422e-08	 4.000023e-08	 9.472124e-15
 2.430600e+00	 4.132061e+00	 4.127874e+00	-1.099786e+00	-6.026130e-01	 4.469472e-03	 1.656111e-05	 5.912422e-08	 4.000023e-08	 9.472129e-15
 2.431600e+00	 4.134260e+00	 4.129080e+00	-1.100321e+00	-6.029432e-01	 4.465646e-03	 1.656908e-05	 5.912422e-08	 4.000023e-08	 9.472135e-15
 2.432600e+00	 4.136461e+00	 4.130286e+00	-1.100856e+00	-6.032734e-01	 4.461819e-03	 1.657705e-05	 5.912422e-08	 4.000023e-08	 9.472141e-15
 2.433600e+00	 4.138662e+00	 4.131493e+00	-1.101391e+00	-6.036037e-01	 4.457993e-03	 1.658641e-05	 5.912422e-08	 4.000023e-08	 9.472146e-15
 2.434600e+00	 4.140865e+00	 4.132700e+00	-1.101926e+00	-6.039339e-01	 4.454167e-03	 1.659576e-05	 5.912422e-08	 4.000023e-08	 9.472152e-15
 2.435600e+00	 4.143069e+00	 4.133909e+00	-1.102461e+00	-6.042641e-01	 4.450341e-03	 1.660511e-05	 5.912422e-08	 4.000023e-08	 9.472157e-15
 2.436600e+00	 4.145274e+00	 4.135117e+00	-1.102996e+00	-6.045943e-01	 4.446515e-03	 1.661444e-05	 5.912422e-08	 4.000023e-08	 9.472163e-15
 2.437600e+00	 4.147480e+00	 4.136327e+00	-1.103531e+00	-6.049246e-01	 4.442690e-03	 1.662377e-05	 5.912422e-08	 4.000023e-08	 9.472168e-15
 2.438600e+00	 4.149687e+00	 4.137537e+00	-1.104066e+00	-6.052548e-01	 4.438864e-03	 1.663309e-05	 5.912422e-08	 4.000023e-08	 9.472174e-15
 2.439600e+00	 4.151895e+00	 4.138748e+00	-1.104602e+00	-6.055850e-01	 4.435038e-03	 1.664239e-05	 5.912422e-08	 4.000023e-08	 9.472179e-15
 2.440600e+00	 4.154104e+00	 4.139959e+00	-1.105137e+00	-6.059152e-01	 4.431212e-03	 1.665169e-05	 5.912422e-08	 4.000023e-08	 9.472185e-15
 2.441600e+00	 4.156315e+00	 4.141172e+00	-1.105672e+00	-6.062455e-01	 4.427386e-03	 1.666098e-05	 5.912422e-08	 4.000023e-08	 9.472191e-15
 2.442600e+00	 4.158526e+00	 4.142384e+00	-1.106207e+00	-6.065757e-01	 4.423560e-03	 1.667031e-05	 5.912422e-08	 4.000023e-08	 9.472196e-15
 2.443600e+00	 4.160738e+00	 4.143598e+00	-1.106742e+00	-6.069059e-01	 4.419735e-03	 1.667963e-05	 5.912422e-08	 4.000023e-08	 9.472202e-15
 2.444600e+00	 4.162952e+00	 4.144812e+00	-1.107278e+00	-6.072362e-01	 4.415921e-03	 1.667692e-05	 5.912422e-08	 4.000023e-08	 9.472207e-15
 2.445600e+00	 4.165167e+00	 4.146027e+00	-1.107813e+00	-6.075664e-01	 4.412107e-03	 1.667424e-05	 5.912422e-08	 4.000023e-08	 9.472213e-15
 2.446600e+00	 4.167383e+00	 4.147242e+00	-1.108349e+00	-6.078966e-01	 4.408294e-03	 1.667160e-05	 5.912422e-08	 4.000023e-08	 9.472218e-15
 2.447600e+00	 4.169600e+00	 4.148458e+00	-1.108885e+00	-6.082268e-01	 4.404480e-03	 1.666941e-05	 5.912422e-08	 4.000023e-08	 9.472224e-15
 2.448600e+00	 4.171818e+00	 4.149675e+00	-1.109421e+00	-6.085571e-01	 4.400667e-03	 1.666762e-05	 5.912422e-08	 4.000023e-08	 9.472230e-15
 2.449600e+00	 4.174038e+00	 4.150893e+00	-1.109957e+00	-6.088873e-01	 4.396853e-03	 1.666587e-05	 5.912422e-08	 4.000023e-08	 9.472235e-15
 2.450600e+00	 4.176258e+00	 4.152111e+00	-1.110492e+00	-6.092175e-01	 4.393040e-03	 1.666415e-05	 5.912422e-08	 4.000023e-08	 9.472241e-15
 2.451600e+00	 4.178479e+00	 4.153330e+00	-1.111028e+00	-6.095478e-01	 4.389226e-03	 1.666225e-05	 5.912422e-08	 4.000023e-08	 9.472246e-15
 2.452600e+00	 4.180702e+00	 4.154549e+00	-1.111564e+00	-6.098780e-01	 4.385412e-03	 1.666044e-05	 5.912422e-08	 4.000023e-08	 9.472252e-15
 2.453600e+00	 4.182925e+00	 4.155769e+00	-1.112100e+00	-6.102082e-01	 4.381598e-03	 1.665841e-05	 5.912422e-08	 4.000023e-08	 9.472257e-15
 2.454600e+00	 4.185150e+00	 4.156990e+00	-1.112636e+00	-6.105384e-01	 4.377784e-03	 1.665641e-05	 5.912422e-08	 4.000023e-08	 9.472263e-15
 2.455600e+00	 4.187375e+00	 4.158211e+00	-1.113171e+00	-6.108687e-01	 4.373970e-03	 1.665444e-05	 5.912422e-08	 4.000023e-08	 9.472268e-15
 2.456600e+00	 4.189602e+00	 4.159433e+00	-1.113707e+00	-6.111989e-01	 4.370156e-03	 1.665251e-05	 5.912422e-08	 4.000023e-08	 9.472274e-15
 2.457600e+00	 4.191829e+00	 4.160656e+00	-1.114243e+00	-6.115291e-01	 4.366343e-03	 1.664907e-05	 5.912422e-08	 4.000023e-08	 9.472280e-15
 2.458600e+00	 4.194057e+00	 4.161879e+00	-1.114778e+00	-6.118593e-01	 4.362530e-03	 1.664568e-05	 5.912422e-08	 4.000023e-08	 9.472285e-15
 2.459600e+00	 4.196287e+00	 4.163103e+00	-1.115314e+00	-6.121896e-01	 4.358717e-03	 1.664232e-05	 5.912422e-08	 4.000023e-08	 9.472291e-15
 2.460600e+00	 4.198517e+00	 4.164328e+00	-1.115849e+00	-6.125198e-01	 4.354904e-03	 1.663899e-05	 5.912422e-08	 4.000023e-08	 9.472296e-15
 2.461600e+00	 4.200748e+00	 4.165554e+00	-1.116385e+00	-6.128500e-01	 4.351091e-03	 1.663570e-05	 5.912422e-08	 4.000023e-08	 9.472302e-15
 2.462600e+00	 4.202981e+00	 4.166780e+00	-1.116920e+00	-6.131803e-01	 4.347278e-03	 1.663245e-05	 5.912422e-08	 4.000023e-08	 9.472307e-15
 2.463600e+00	 4.205214e+00	 4.168006e+00	-1.117456e+00	-6.135105e-01	 4.343464e-03	 1.662922e-05	 5.912421e-08	 4.000023e-08	 9.472313e-15
 2.464600e+00	 4.207449e+00	 4.169234e+00	-1.117991e+00	-6.138407e-01	 4.339651e-03	 1.662604e-05	 5.912421e-08	 4.000023e-08	 9.472319e-15
 2.465600e+00	 4.209684e+00	 4.170462e+00	-1.118527e+00	-6.141709e-01	 4.335838e-03	 1.662288e-05	 5.912421e-08	 4.000023e-08	 9.472324e-15
 2.466600e+00	 4.211921e+00	 4.171690e+00	-1.119062e+00	-6.145012e-01	 4.332024e-03	 1.661976e-05	 5.912421e-08	 4.000023e-08	 9.472330e-15
 2.467600e+00	 4.214159e+00	 4.172920e+00	-1.119598e+00	-6.148314e-01	 4.328211e-03	 1.661639e-05	 5.912421e-08	 4.000023e-08	 9.472335e-15
 2.468600e+00	 4.216398e+00	 4.174150e+00	-1.120133e+00	-6.151616e-01	 4.324397e-03	 1.661304e-05	 5.912421e-08	 4.000023e-08	 9.472341e-15
 2.469600e+00	 4.218638e+00	 4.175380e+00	-1.120669e+00	-6.154918e-01	 4.320583e-03	 1.660971e-05	 5.912421e-08	 4.000023e-08	 9.472346e-15
 2.470600e+00	 4.220879e+00	 4.176612e+00	-1.121204e+00	-6.158221e-01	 4.316770e-03	 1.660640e-05	 5.912421e-08	 4.000023e-08	 9.472352e-15
 2.471600e+00	 4.223120e+00	 4.177844e+00	-1.121739e+00	-6.161523e-01	 4.312949e-03	 1.659847e-05	 5.912421e-08	 4.000023e-08	 9.472357e-15
 2.472600e+00	 4.225363e+00	 4.179076e+00	-1.122274e+00	-6.164825e-01	 4.309127e-03	 1.659058e-05	 5.912421e-08	 4.000023e-08	 9.472363e-15
 2.473600e+00	 4.227606e+00	 4.180310e+00	-1.122808e+00	-6.168128e-01	 4.305306e-03	 1.658273e-05	 5.912421e-08	 4.000023e-08	 9.472369e-15
 2.474600e+00	 4.229851e+00	 4.181543e+00	-1.123343e+00	-6.171430e-01	 4.301485e-03	 1.657549e-05	 5.912421e-08	 4.000023e-08	 9.472374e-15
 2.475600e+00	 4.232097e+00	 4.182778e+00	-1.123878e+00	-6.174732e-01	 4.297663e-03	 1.656817e-05	 5.912421e-08	 4.000023e-08	 9.472380e-15
 2.476600e+00	 4.234344e+00	 4.184013e+00	-1.124413e+00	-6.178034e-01	 4.293841e-03	 1.656089e-05	 5.912421e-08	 4.000023e-08	 9.472385e-15
 2.477600e+00	 4.236592e+00	 4.185249e+00	-1.124948e+00	-6.181337e-01	 4.290019e-03	 1.655365e-05	 5.912421e-08	 4.000023e-08	 9.472391e-15
 2.478600e+00	 4.238841e+00	 4.186486e+00	-1.125482e+00	-6.184639e-01	 4.286197e-03	 1.654646e-05	 5.912421e-08	 4.000023e-08	 9.472396e-15
 2.479600e+00	 4.241091e+00	 4.187723e+00	-1.126017e+00	-6.187941e-01	 4.282375e-03	 1.653930e-05	 5.912421e-08	 4.000023e-08	 9.472402e-15
 2.480600e+00	 4.243342e+00	 4.188961e+00	-1.126552e+00	-6.191244e-01	 4.278553e-03	 1.653219e-05	 5.912421e-08	 4.000023e-08	 9.472408e-15
 2.481600e+00	 4.245594e+00	 4.190200e+00	-1.127087e+00	-6.194546e-01	 4.274731e-03	 1.652497e-05	 5.912421e-08	 4.000023e-08	 9.472413e-15
 2.482600e+00	 4.247848e+00	 4.191439e+00	-1.127622e+00	-6.197848e-01	 4.270908e-03	 1.651779e-05	 5.912421e-08	 4.000023e-08	 9.472419e-15
 2.483600e+00	 4.250102e+00	 4.192679e+00	-1.128156e+00	-6.201150e-01	 4.267086e-03	 1.651065e-05	 5.912421e-08	 4.000023e-08	 9.472424e-15
 2.484600e+00	 4.252358e+00	 4.193919e+00	-1.128691e+00	-6.204453e-01	 4.263264e-03	 1.650355e-05	 5.912421e-08	 4.000023e-08	 9.472430e-15
 2.485600e+00	 4.254614e+00	 4.195161e+00	-1.129226e+00	-6.207755e-01	 4.259438e-03	 1.650230e-05	 5.912421e-08	 4.000023e-08	 9.472435e-15
 2.486600e+00	 4.256871e+00	 4.196402e+00	-1.129760e+00	-6.211057e-01	 4.255612e-03	 1.650107e-05	 5.912421e-08	 4.000023e-08	 9.472441e-15
 2.487600e+00	 4.259129e+00	 4.197645e+00	-1.130295e+00	-6.214360e-01	 4.251786e-03	 1.649986e-05	 5.912421e-08	 4.000023e-08	 9.472446e-15
 2.488600e+00	 4.261388e+00	 4.198888e+00	-1.130829e+00	-6.217662e-01	 4.247960e-03	 1.649867e-05	 5.912421e-08	 4.000023e-08	 9.472452e-15
 2.489600e+00	 4.263648e+00	 4.200132e+00	-1.131364e+00	-6.220964e-01	 4.244133e-03	 1.649750e-05	 5.912421e-08	 4.000023e-08	 9.472458e-15
 2.490600e+00	 4.265910e+00	 4.201377e+00	-1.131898e+00	-6.224266e-01	 4.240307e-03	 1.649620e-05	 5.912421e-08	 4.000023e-08	 9.472463e-15
 2.491600e+00	 4.268172e+00	 4.202622e+00	-1.132433e+00	-6.227569e-01	 4.236481e-03	 1.649522e-05	 5.912421e-08	 4.000023e-08	 9.472469e-15
 2.492600e+00	 4.270436e+00	 4.203868e+00	-1.132967e+00	-6.230871e-01	 4.232655e-03	 1.649426e-05	 5.912421e-08	 4.000023e-08	 9.472474e-15
 2.493600e+00	 4.272700e+00	 4.205114e+00	-1.133501e+00	-6.234173e-01	 4.228829e-03	 1.649332e-05	 5.912421e-08	 4.000023e-08	 9.472480e-15
 2.494600e+00	 4.274966e+00	 4.206361e+00	-1.134036e+00	-6.237476e-01	 4.225003e-03	 1.649239e-05	 5.912421e-08	 4.000023e-08	 9.472485e-15
 2.495600e+00	 4.277233e+00	 4.207609e+00	-1.134570e+00	-6.240778e-01	 4.221177e-03	 1.649149e-05	 5.912421e-08	 4.000023e-08	 9.472491e-15
 2.496600e+00	 4.279501e+00	 4.208858e+00	-1.135105e+00	-6.244080e-01	 4.217351e-03	 1.649060e-05	 5.912421e-08	 4.000023e-08	 9.472497e-15
 2.497600e+00	 4.281770e+00	 4.210107e+00	-1.135639e+00	-6.247382e-01	 4.213524e-03	 1.648973e-05	 5.912421e-08	 4.000023e-08	 9.472502e-15
 2.498600e+00	 4.284040e+00	 4.211357e+00	-1.136174e+00	-6.250685e-01	 4.209698e-03	 1.649017e-05	 5.912421e-08	 4.000023e-08	 9.472508e-15
 2.499600e+00	 4.286312e+00	 4.212607e+00	-1.136709e+00	-6.253987e-01	 4.205871e-03	 1.649063e-05	 5.912421e-08	 4.000023e-08	 9.472513e-15
 2.500600e+00	 4.288584e+00	 4.213858e+00	-1.137244e+00	-6.257289e-01	 4.202044e-03	 1.649110e-05	 5.912421e-08	 4.000023e-08	 9.472519e-15
 2.501600e+00	 4.290858e+00	 4.215110e+00	-1.137778e+00	-6.260592e-01	 4.198217e-03	 1.649141e-05	 5.912421e-08	 4.000023e-08	 9.472524e-15
 2.502600e+00	 4.293133e+00	 4.216362e+00	-1.138313e+00	-6.263894e-01	 4.194390e-03	 1.649173e-05	 5.912421e-08	 4.000023e-08	 9.472530e-15
 2.503600e+00	 4.295408e+00	 4.217616e+00	-1.138848e+00	-6.267196e-01	 4.190563e-03	 1.649207e-05	 5.912421e-08	 4.000023e-08	 9.472535e-15
 2.504600e+00	 4.297685e+00	 4.218869e+00	-1.139382e+00	-6.270498e-01	 4.186736e-03	 1.649241e-05	 5.912421e-08	 4.000023e-08	 9.472541e-15
 2.505600e+00	 4.299963e+00	 4.220124e+00	-1.139917e+00	-6.273801e-01	 4.182909e-03	 1.649277e-05	 5.912421e-08	 4.000023e-08	 9.472547e-15
 2.506600e+00	 4.302242e+00	 4.221379e+00	-1.140452e+00	-6.277103e-01	 4.179082e-03	 1.649314e-05	 5.912421e-08	 4.000023e-08	 9.472552e-15
 2.507600e+00	 4.304522e+00	 4.222635e+00	-1.140986e+00	-6.280405e-01	 4.175255e-03	 1.649351e-05	 5.912421e-08	 4.000023e-08	 9.472558e-15
 2.508600e+00	 4.306803e+00	 4.223891e+00	-1.141521e+00	-6.283708e-01	 4.171428e-03	 1.649443e-05	 5.912421e-08	 4.000023e-08	 9.472563e-15
 2.509600e+00	 4.309085e+00	 4.225148e+00	-1.142055e+00	-6.287010e-01	 4.167602e-03	 1.649537e-05	 5.912421e-08	 4.000023e-08	 9.472569e-15
 2.510600e+00	 4.311367e+00	 4.226406e+00	-1.142590e+00	-6.290312e-01	 4.163775e-03	 1.649614e-05	 5.912421e-08	 4.000023e-08	 9.472574e-15
 2.511600e+00	 4.313651e+00	 4.227664e+00	-1.143125e+00	-6.293614e-01	 4.159949e-03	 1.649677e-05	 5.912421e-08	 4.000023e-08	 9.472580e-15
 2.512600e+00	 4.315936e+00	 4.228923e+00	-1.143659e+00	-6.296917e-01	 4.156124e-03	 1.650518e-05	 5.912421e-08	 4.000023e-08	 9.472586e-15
 2.513600e+00	 4.318222e+00	 4.230183e+00	-1.144194e+00	-6.300219e-01	 4.152300e-03	 1.651357e-05	 5.912421e-08	 4.000023e-08	 9.472591e-15
 2.514600e+00	 4.320509e+00	 4.231443e+00	-1.144729e+00	-6.303521e-01	 4.148475e-03	 1.652194e-05	 5.912421e-08	 4.000023e-08	 9.472597e-15
 2.515600e+00	 4.322797e+00	 4.232704e+00	-1.145263e+00	-6.306824e-01	 4.144650e-03	 1.653030e-05	 5.912421e-08	 4.000023e-08	 9.472602e-15
 2.516600e+00	 4.325086e+00	 4.233966e+00	-1.145798e+00	-6.310126e-01	 4.140826e-03	 1.653864e-05	 5.912421e-08	 4.000023e-08	 9.472608e-15
 2.517600e+00	 4.327376e+00	 4.235228e+00	-1.146333e+00	-6.313428e-01	 4.137001e-03	 1.654701e-05	 5.912421e-08	 4.000023e-08	 9.472613e-15
 2.518600e+00	 4.329667e+00	 4.236491e+00	-1.146867e+00	-6.316730e-01	 4.133177e-03	 1.655530e-05	 5.912421e-08	 4.000023e-08	 9.472619e-15
 2.519600e+00	 4.331959e+00	 4.237755e+00	-1.147402e+00	-6.320033e-01	 4.129352e-03	 1.656358e-05	 5.912421e-08	 4.000023e-08	 9.472624e-15
 2.520600e+00	 4.334253e+00	 4.239019e+00	-1.147937e+00	-6.323335e-01	 4.125527e-03	 1.657184e-05	 5.912421e-08	 4.000023e-08	 9.472630e-15
 2.521600e+00	 4.336547e+00	 4.240284e+00	-1.148471e+00	-6.326637e-01	 4.121703e-03	 1.658008e-05	 5.912421e-08	 4.000023e-08	 9.472636e-15
 2.522600e+00	 4.338842e+00	 4.241550e+00	-1.149006e+00	-6.329940e-01	 4.117878e-03	 1.658830e-05	 5.912421e-08	 4.000023e-08	 9.472641e-15
 2.523600e+00	 4.341139e+00	 4.242816e+00	-1.149541e+00	-6.333242e-01	 4.114053e-03	 1.659652e-05	 5.912421e-08	 4.000023e-08	 9.472647e-15
 2.524600e+00	 4.343437e+00	 4.244083e+00	-1.150075e+00	-6.336544e-01	 4.110228e-03	 1.660471e-05	 5.912421e-08	 4.000023e-08	 9.472652e-15
 2.525600e+00	 4.345735e+00	 4.245351e+00	-1.150610e+00	-6.339846e-01	 4.106404e-03	 1.661289e-05	 5.912421e-08	 4.000023e-08	 9.472658e-15
 2.526600e+00	 4.348034e+00	 4.246619e+00	-1.151144e+00	-6.343149e-01	 4.102577e-03	 1.662042e-05	 5.912421e-08	 4.000023e-08	 9.472663e-15
 2.527600e+00	 4.350334e+00	 4.247888e+00	-1.151678e+00	-6.346451e-01	 4.098750e-03	 1.662794e-05	 5.912421e-08	 4.000023e-08	 9.472669e-15
 2.528600e+00	 4.352636e+00	 4.249158e+00	-1.152213e+00	-6.349753e-01	 4.094922e-03	 1.663545e-05	 5.912421e-08	 4.000023e-08	 9.472675e-15
 2.529600e+00	 4.354938e+00	 4.250428e+00	-1.152747e+00	-6.353056e-01	 4.091095e-03	 1.664295e-05	 5.912421e-08	 4.000023e-08	 9.472680e-15
 2.530600e+00	 4.357242e+00	 4.251699e+00	-1.153281e+00	-6.356358e-01	 4.087268e-03	 1.665043e-05	 5.912421e-08	 4.000023e-08	 9.472686e-15
 2.531600e+00	 4.359546e+00	 4.252971e+00	-1.153816e+00	-6.359660e-01	 4.083441e-03	 1.665790e-05	 5.912421e-08	 4.000023e-08	 9.472691e-15
 2.532600e+00	 4.361852e+00	 4.254243e+00	-1.154350e+00	-6.362962e-01	 4.079614e-03	 1.666536e-05	 5.912421e-08	 4.000023e-08	 9.472697e-15
 2.533600e+00	 4.364158e+00	 4.255516e+00	-1.154884e+00	-6.366265e-01	 4.075787e-03	 1.667280e-05	 5.912421e-08	 4.000023e-08	 9.472702e-15
 2.534600e+00	 4.366466e+00	 4.256789e+00	-1.155419e+00	-6.369567e-01	 4.071960e-03	 1.668024e-05	 5.912421e-08	 4.000023e-08	 9.472708e-15
 2.535600e+00	 4.368775e+00	 4.258064e+00	-1.155953e+00	-6.372869e-01	 4.068133e-03	 1.668766e-05	 5.912421e-08	 4.000023e-08	 9.472713e-15
 2.536600e+00	 4.371085e+00	 4.259339e+00	-1.156487e+00	-6.376172e-01	 4.064306e-03	 1.669507e-05	 5.912421e-08	 4.000023e-08	 9.472719e-15
 2.537600e+00	 4.373396e+00	 4.260614e+00	-1.157022e+00	-6.379474e-01	 4.060479e-03	 1.670247e-05	 5.912421e-08	 4.000023e-08	 9.472725e-15
 2.538600e+00	 4.375708e+00	 4.261890e+00	-1.157556e+00	-6.382776e-01	 4.056652e-03	 1.670985e-05	 5.912421e-08	 4.000023e-08	 9.472730e-15
 2.539600e+00	 4.378020e+00	 4.263167e+00	-1.158090e+00	-6.386078e-01	 4.052827e-03	 1.671475e-05	 5.912421e-08	 4.000023e-08	 9.472736e-15
 2.540600e+00	 4.380333e+00	 4.264445e+00	-1.158624e+00	-6.389381e-01	 4.049003e-03	 1.671966e-05	 5.912421e-08	 4.000023e-08	 9.472741e-15
 2.541600e+00	 4.382647e+00	 4.265723e+00	-1.159159e+00	-6.392683e-01	 4.045178e-03	 1.672457e-05	 5.912421e-08	 4.000023e-08	 9.472747e-15
 2.542600e+00	 4.384963e+00	 4.267002e+00	-1.159693e+00	-6.395985e-01	 4.041353e-03	 1.672947e-05	 5.912421e-08	 4.000023e-08	 9.472752e-15
 2.543600e+00	 4.387279e+00	 4.268281e+00	-1.160227e+00	-6.399287e-01	 4.037529e-03	 1.673437e-05	 5.912421e-08	 4.000023e-08	 9.472758e-15
 2.544600e+00	 4.389597e+00	 4.269562e+00	-1.160761e+00	-6.402590e-01	 4.033704e-03	 1.673927e-05	 5.912421e-08	 4.000023e-08	 9.472764e-15
 2.545600e+00	 4.391916e+00	 4.270842e+00	-1.161295e+00	-6.405892e-01	 4.029880e-03	 1.674416e-05	 5.912421e-08	 4.000023e-08	 9.472769e-15
 2.546600e+00	 4.394235e+00	 4.272124e+00	-1.161830e+00	-6.409194e-01	 4.026055e-03	 1.674904e-05	 5.912421e-08	 4.000023e-08	 9.472775e-15
 2.547600e+00	 4.396556e+00	 4.273406e+00	-1.162364e+00	-6.412497e-01	 4.022231e-03	 1.675365e-05	 5.912421e-08	 4.000023e-08	 9.472780e-15
 2.548600e+00	 4.398878e+00	 4.274689e+00	-1.162898e+00	-6.415799e-01	 4.018406e-03	 1.675825e-05	 5.912421e-08	 4.000023e-08	 9.472786e-15
 2.549600e+00	 4.401201e+00	 4.275972e+00	-1.163432e+00	-6.419101e-01	 4.014581e-03	 1.676285e-05	 5.912421e-08	 4.000023e-08	 9.472791e-15
 2.550600e+00	 4.403525e+00	 4.277257e+00	-1.163966e+00	-6.422403e-01	 4.010757e-03	 1.676776e-05	 5.912421e-08	 4.000023e-08	 9.472797e-15
 2.551600e+00	 4.405850e+00	 4.278541e+00	-1.164500e+00	-6.425706e-01	 4.006932e-03	 1.677266e-05	 5.912421e-08	 4.000023e-08	 9.472802e-15
 2.552600e+00	 4.408176e+00	 4.279827e+00	-1.165035e+00	-6.429008e-01	 4.003107e-03	 1.677756e-05	 5.912421e-08	 4.000023e-08	 9.472808e-15
 2.553600e+00	 4.410503e+00	 4.281113e+00	-1.165569e+00	-6.432310e-01	 3.999283e-03	 1.677741e-05	 5.912421e-08	 4.000023e-08	 9.472814e-15
 2.554600e+00	 4.412831e+00	 4.282400e+00	-1.166103e+00	-6.435613e-01	 3.995458e-03	 1.677728e-05	 5.912421e-08	 4.000023e-08	 9.472819e-15
 2.555600e+00	 4.415160e+00	 4.283687e+00	-1.166637e+00	-6.438915e-01	 3.991633e-03	 1.677700e-05	 5.912421e-08	 4.000023e-08	 9.472825e-15
 2.556600e+00	 4.417490e+00	 4.284975e+00	-1.167171e+00	-6.442217e-01	 3.987808e-03	 1.677665e-05	 5.912421e-08	 4.000023e-08	 9.472830e-15
 2.557600e+00	 4.419821e+00	 4.286264e+00	-1.167705e+00	-6.445519e-01	 3.983983e-03	 1.677632e-05	 5.912421e-08	 4.000023e-08	 9.472836e-15
 2.558600e+00	 4.422153e+00	 4.287554e+00	-1.168239e+00	-6.448822e-01	 3.980159e-03	 1.677599e-05	 5.912421e-08	 4.000023e-08	 9.472841e-15
 2.559600e+00	 4.424486e+00	 4.288844e+00	-1.168773e+00	-6.452124e-01	 3.976334e-03	 1.677568e-05	 5.912421e-08	 4.000023e-08	 9.472847e-15
 2.560600e+00	 4.426820e+00	 4.290134e+00	-1.169307e+00	-6.455426e-01	 3.972509e-03	 1.677538e-05	 5.912421e-08	 4.000023e-08	 9.472853e-15
 2.561600e+00	 4.429156e+00	 4.291426e+00	-1.169841e+00	-6.458729e-01	 3.968684e-03	 1.677509e-05	 5.912421e-08	 4.000023e-08	 9.472858e-15
 2.562600e+00	 4.431492e+00	 4.292718e+00	-1.170375e+00	-6.462031e-01	 3.964859e-03	 1.677481e-05	 5.912421e-08	 4.000023e-08	 9.472864e-15
 2.563600e+00	 4.433830e+00	 4.294011e+00	-1.170909e+00	-6.465333e-01	 3.961034e-03	 1.677454e-05	 5.912421e-08	 4.000023e-08	 9.472869e-15
 2.564600e+00	 4.436168e+00	 4.295304e+00	-1.171443e+00	-6.468635e-01	 3.957209e-03	 1.677397e-05	 5.912421e-08	 4.000023e-08	 9.472875e-15
 2.565600e+00	 4.438508e+00	 4.296598e+00	-1.171977e+00	-6.471938e-01	 3.953385e-03	 1.677341e-05	 5.912421e-08	 4.000023e-08	 9.472880e-15
 2.566600e+00	 4.440849e+00	 4.297893e+00	-1.172511e+00	-6.475240e-01	 3.949560e-03	 1.677293e-05	 5.912421e-08	 4.000023e-08	 9.472886e-15
 2.567600e+00	 4.443191e+00	 4.299188e+00	-1.173045e+00	-6.478542e-01	 3.945735e-03	 1.677300e-05	 5.912421e-08	 4.000023e-08	 9.472891e-15
 2.568600e+00	 4.445534e+00	 4.300484e+00	-1.173579e+00	-6.481845e-01	 3.941910e-03	 1.677308e-05	 5.912421e-08	 4.000023e-08	 9.472897e-15
 2.569600e+00	 4.447879e+00	 4.301781e+00	-1.174113e+00	-6.485147e-01	 3.938086e-03	 1.677317e-05	 5.912421e-08	 4.000023e-08	 9.472903e-15
 2.570600e+00	 4.450225e+00	 4.303078e+00	-1.174648e+00	-6.488449e-01	 3.934261e-03	 1.677326e-05	 5.912421e-08	 4.000023e-08	 9.472908e-15
